yelp_id,place_id,name,street_name,city,county,state,postal_code,coordinates,rating,review_count,business_status,category,hours
osvXPfwWWBmyKAIXdj2f-w,ChIJ_4vhbb9t54gRww-LubNqVN4,"('Señor Tequila Mexican Grill Winter Springs',)",855 E State Rd 434,Winter Springs,Seminole County,FL,32708,"(28.703476, -81.28635899999999)",4.4,1208,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 10:00 PM', 'Tuesday: 11:00 AM – 10:00 PM', 'Wednesday: 11:00 AM – 10:00 PM', 'Thursday: 11:00 AM – 10:00 PM', 'Friday: 11:00 AM – 11:00 PM', 'Saturday: 11:00 AM – 11:00 PM', 'Sunday: 11:00 AM – 9:00 PM']"
bv5Acwy3xSWUDbswYcUSww,ChIJv0l6PHpx44kRk5PASYIxvQo,"('El Mexsal Authentic Latin Food',)",97 Medford St,Malden,Middlesex County,MA,02148,"(42.4183345, -71.06977739999999)",4.6,170,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: Closed', 'Tuesday: 10:30 AM – 10:00 PM', 'Wednesday: 10:30 AM – 10:00 PM', 'Thursday: 10:30 AM – 10:00 PM', 'Friday: 10:30 AM – 11:00 PM', 'Saturday: 10:30 AM – 11:00 PM', 'Sunday: 10:30 AM – 10:00 PM']"
LztuAzjXoDTXzSiZMefhtA,ChIJjy6rs06DOIgRIiJj9r-46CI,"(""Jonesy's Pub & Grill"",)",5919 Hoover Rd,Grove City,Franklin County,OH,43123,"(39.8420441, -83.07403409999999)",4.2,176,CLOSED_PERMANENTLY,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",
rIcYX0gRWgvy6HbVxZxTVQ,ChIJS3MK275y54gR_FKxUqVyfSc,Office Depot,3599 Lake Emma Rd,Lake Mary,Seminole County,FL,32746,"(28.7530461, -81.35703629999999)",4,125,OPERATIONAL,"['electronics_store', 'furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']","['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 8:00 PM', 'Saturday: 9:00 AM – 7:00 PM', 'Sunday: 10:00 AM – 6:00 PM']"
mBiX0XlprVuQcxVgu1xPjA,ChIJryNVB3h644kRBLcHnhSLH3M,"(""Women's Fitness of Boston"",)",27 School St,Boston,Suffolk County,MA,02108,"(42.3578488, -71.05906949999999)",4.6,90,OPERATIONAL,"['gym', 'health', 'point_of_interest', 'establishment']","['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 6:30 AM – 8:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
Mq67LdhrNxS5fLlblHrTQQ,ChIJ-4TeT_t244kR5sNHoAdWQoA,"('Arlmont Fuel',)",22 Sunnyside Ave,Arlington,Middlesex County,MA,02474,"(42.4082722, -71.1341554)",3.5,13,OPERATIONAL,"['point_of_interest', 'establishment']","['Monday: 8:00 AM – 12:00 PM, 1:30 – 5:00 PM', 'Tuesday: 8:00 AM – 12:00 PM, 1:30 – 5:00 PM', 'Wednesday: 8:00 AM – 12:00 PM, 1:30 – 5:00 PM', 'Thursday: 8:00 AM – 12:00 PM, 1:30 – 5:00 PM', 'Friday: 8:00 AM – 12:00 PM, 1:30 – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
MqoOABACuSZpaaVAIQu_OQ,ChIJ6Wdfkmh4hlQRTl_bmfvXC-0,"('Mala Fade Barbershop',)",1064 A Austin Ave,Coquitlam,Metro Vancouver,BC,V3K 3P3,"(49.2488101, -122.8626827)",4.6,545,OPERATIONAL,"['hair_care', 'health', 'point_of_interest', 'establishment']","['Monday: 9:00 AM – 7:00 PM', 'Tuesday: 9:00 AM – 7:00 PM', 'Wednesday: 9:00 AM – 7:00 PM', 'Thursday: 9:00 AM – 7:00 PM', 'Friday: 9:00 AM – 7:00 PM', 'Saturday: 9:00 AM – 7:00 PM', 'Sunday: 10:00 AM – 5:00 PM']"
G0DzbNP_n_YjnxMGayfnWw,ChIJW9yMtMBc54gRAgewcEL5ShA,"('Quality Transmission and Total Car Care',)",18768 E Colonial Dr,Orlando,Orange County,FL,32820,"(28.5499353, -81.0984514)",4.3,41,OPERATIONAL,"['car_repair', 'point_of_interest', 'establishment']","['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: 8:00 AM – 12:00 PM', 'Sunday: Closed']"
Y3x_pVdrJ4jbBIPRQkdECQ,ChIJpWzNgyKp9YgRRsi7YOX-y4M,"(""Patty's Fur-Topia"",)",4577 Rockbridge Rd SW,Stone Mountain,Dekalb County,GA,30083,"(33.7859035, -84.206628)",4.5,140,OPERATIONAL,"['point_of_interest', 'establishment']","['Monday: 6:00 AM – 6:00 PM', 'Tuesday: 6:00 AM – 6:00 PM', 'Wednesday: 6:00 AM – 6:00 PM', 'Thursday: 6:00 AM – 6:00 PM', 'Friday: 6:00 AM – 6:00 PM', 'Saturday: 6:00 AM – 6:00 PM', 'Sunday: Closed']"
9SknPJeTDvPQGEzBO7_i1g,ChIJB1Ng7yAU44kRJXx6USh5djU,"('N E Computer Techs',)",180 Cabot St,Beverly,Essex County,MA,01915,"(42.5473943, -70.8793599)",5,10,OPERATIONAL,"['electronics_store', 'point_of_interest', 'store', 'establishment']","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
rlsrHlSkJN1iuVxnQ3-h8g,ChIJ4b0S2Bu0RIYRBZVV35Gjh_Q,"('Crazy Fruits North',)",6100 E Riverside Dr,Austin,Travis County,TX,78741,"(30.2262764, -97.7057195)",4,273,OPERATIONAL,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 10:00 AM – 10:00 PM', 'Tuesday: 10:00 AM – 10:00 PM', 'Wednesday: 10:00 AM – 10:00 PM', 'Thursday: 10:00 AM – 10:00 PM', 'Friday: 10:00 AM – 10:00 PM', 'Saturday: 10:00 AM – 10:00 PM', 'Sunday: 10:00 AM – 10:00 PM']"
bkmx9tEvFotPYXDTHK2pwA,ChIJ5aOmCuxM54gRLmFogC5jgvk,Tastee Donuts,4950 S Washington Ave,Titusville,Brevard County,FL,32780,"(28.5516912, -80.7965885)",4.7,206,OPERATIONAL,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 4:00 AM – 1:00 PM', 'Tuesday: 4:00 AM – 1:00 PM', 'Wednesday: 4:00 AM – 1:00 PM', 'Thursday: 4:00 AM – 1:00 PM', 'Friday: 4:00 AM – 1:00 PM', 'Saturday: 4:00 AM – 1:00 PM', 'Sunday: Closed']"
RaFKpNKPjJt2FQxPSsTa_A,ChIJiaKeNAxw54gRrTIUDk37_DI,"('Da Kine Poke',)",669 N Orange Ave,Winter Park,Orange County,FL,32789,"(28.5925, -81.3575)",4.3,65,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 7:00 PM', 'Tuesday: 11:00 AM – 7:00 PM', 'Wednesday: 11:00 AM – 7:00 PM', 'Thursday: 11:00 AM – 7:00 PM', 'Friday: 11:00 AM – 7:00 PM', 'Saturday: 11:00 AM – 7:00 PM', 'Sunday: 11:00 AM – 7:00 PM']"
t5lJ7FXMJDyoBYWDCsqD_w,ChIJgS3Mxba1RIYRn89uoQtahTY,"('Yellow Jacket Social Club',)",1704 E 5th St,Austin,Travis County,TX,78702,"(30.2617274, -97.72463479999999)",4.5,740,OPERATIONAL,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 2:00 AM', 'Tuesday: 11:00 AM – 2:00 AM', 'Wednesday: 11:00 AM – 2:00 AM', 'Thursday: 11:00 AM – 2:00 AM', 'Friday: 11:00 AM – 2:00 AM', 'Saturday: 11:00 AM – 2:00 AM', 'Sunday: 11:00 AM – 2:00 AM']"
A1PHmIhfbRQZi9Nj81tMRw,ChIJCTNpF9cK44kRhJrijMtPf4Y,Imperial Auto LLC,845 Woburn St,Wilmington,Middlesex County,MA,01887,"(42.527286, -71.149743)",4.9,23,OPERATIONAL,"['car_repair', 'point_of_interest', 'establishment']","['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
go_CpQY6UGh5_gSPN2E93Q,ChIJmWlFu-XMRIYRD2obZgDUaHk,"('Academy Sports + Outdoors',)",12250 Research Blvd,Austin,Travis County,TX,78759,"(30.4256174, -97.7564576)",4.3,2140,OPERATIONAL,"['shoe_store', 'point_of_interest', 'clothing_store', 'store', 'establishment']","['Monday: 8:00 AM – 11:00 PM', 'Tuesday: 8:00 AM – 11:00 PM', 'Wednesday: 8:00 AM – 11:00 PM', 'Thursday: 8:00 AM – 11:00 PM', 'Friday: 7:00 AM – 12:00 AM', 'Saturday: 7:00 AM – 12:00 AM', 'Sunday: 7:00 AM – 12:00 AM']"
cSO5eVlIgn4mqVi0aSsnGg,ChIJTcaeokEPlVQRl1n2IWVKQrA,"('Aroma Meats',)",11460 NE Evergreen Pkwy,Hillsboro,Washington County,OR,97006,"(45.535038, -122.86256)",4.4,85,OPERATIONAL,"['food', 'point_of_interest', 'store', 'establishment']","['Monday: 12:00 – 8:00 PM', 'Tuesday: 12:00 – 8:00 PM', 'Wednesday: 12:00 – 8:00 PM', 'Thursday: 12:00 – 8:00 PM', 'Friday: 12:00 – 8:00 PM', 'Saturday: 10:00 AM – 8:00 PM', 'Sunday: 10:00 AM – 8:00 PM']"
EJA9KyVO8g0euDY96bT-Fw,ChIJyyjEN2EI9YgR3Znby7aNU2o,"('A & S Auto Services',)",4065 Buford Hwy NE,Atlanta,Dekalb County,GA,30345,"(33.8616807, -84.3070795)",4.8,73,OPERATIONAL,"['car_repair', 'point_of_interest', 'establishment']","['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: 9:00 AM – 4:00 PM', 'Sunday: Closed']"
ZAbRd0S0GTx31L4gm4Sf-g,ChIJ_SnYC4cD9YgRqsi0bTmNXK4,"('Baumrind Family Dentistry',)",100 Peachtree St,Atlanta,Fulton County,GA,30303,"(33.756774, -84.388577)",4.9,63,OPERATIONAL,"['dentist', 'health', 'point_of_interest', 'establishment']","['Monday: 7:30 AM – 4:00 PM', 'Tuesday: 7:30 AM – 4:00 PM', 'Wednesday: 7:30 AM – 4:00 PM', 'Thursday: 7:30 AM – 4:00 PM', 'Friday: 7:30 AM – 12:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
4rTeEp_h2ijmmsO38Zg9VA,ChIJe5J4fUdN54gRG-G4LwAQTMY,"('Hot Wok',)",1887 Knox McRae Dr,Titusville,Brevard County,FL,32780,"(28.5709945, -80.8235601)",4,167,OPERATIONAL,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 9:30 PM', 'Tuesday: 11:00 AM – 9:30 PM', 'Wednesday: Closed', 'Thursday: 11:00 AM – 9:30 PM', 'Friday: 11:00 AM – 10:30 PM', 'Saturday: 11:00 AM – 10:30 PM', 'Sunday: 12:00 – 9:00 PM']"
ec5k-UgoeXIT32S5oiUJKg,ChIJOc509lsJ9YgRUZBABL4Cj8E,"('Portico Global Cuisine',)",111 Perimeter Center W,Atlanta,Dekalb County,GA,30346,"(33.9276736, -84.3385129)",3.7,19,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 6:30 – 11:00 AM, 11:30 AM – 2:00 PM, 5:30 – 10:00 PM', 'Tuesday: 6:30 – 11:00 AM, 11:30 AM – 2:00 PM, 5:30 – 10:00 PM', 'Wednesday: 6:30 – 11:00 AM, 11:30 AM – 2:00 PM, 5:30 – 10:00 PM', 'Thursday: 6:30 – 11:00 AM, 11:30 AM – 2:00 PM, 5:30 – 10:00 PM', 'Friday: 6:30 – 11:00 AM, 11:30 AM – 2:00 PM, 5:30 – 10:00 PM', 'Saturday: 6:30 – 11:00 AM, 11:30 AM – 2:00 PM, 5:30 – 10:00 PM', 'Sunday: 6:30 – 11:00 AM, 11:30 AM – 2:00 PM, 5:30 – 10:00 PM']"
8R5Rm3O2jdpNMLYgyqcMOA,ChIJv4Ep9Mx-44kRfaOvENd8ZtA,"(""Effie's Kitchen"",)",37 Poplar St,Boston,Suffolk County,MA,02131,"(42.286094, -71.1289568)",4.6,157,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 6:00 PM', 'Tuesday: 11:00 AM – 6:00 PM', 'Wednesday: 11:00 AM – 6:00 PM', 'Thursday: 11:00 AM – 6:00 PM', 'Friday: 11:00 AM – 6:00 PM', 'Saturday: 11:00 AM – 6:00 PM', 'Sunday: Closed']"
W2R37C0xck3a1c_54-dIFw,ChIJN4WfMCYE9YgRmsjiPx1jwtU,"('Framewise: Artistic Designs Gallery: Fine Arts & Picture Framing',)",903 Courtenay Dr NE,Atlanta,Fulton County,GA,30306,"(33.7897345, -84.35748339999999)",5,30,OPERATIONAL,"['point_of_interest', 'store', 'establishment']","['Monday: 10:30 AM – 6:00 PM', 'Tuesday: 10:30 AM – 6:00 PM', 'Wednesday: 10:30 AM – 6:00 PM', 'Thursday: 10:30 AM – 6:00 PM', 'Friday: 10:30 AM – 6:00 PM', 'Saturday: 10:30 AM – 3:00 PM', 'Sunday: Closed']"
Y4Fqw4IKl9jDKHkQoDrGfQ,ChIJIwib_9_ta4cRyY6lHi3ZuQk,Osaka's,2460 Canyon Blvd,Boulder,Boulder County,CO,80302,"(40.0168709, -105.26276)",4.8,383,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 5:00 – 8:00 PM', 'Tuesday: Closed', 'Wednesday: 5:00 – 8:00 PM', 'Thursday: 5:00 – 8:00 PM', 'Friday: 4:30 – 8:30 PM', 'Saturday: 4:30 – 8:30 PM', 'Sunday: 4:30 – 8:30 PM']"
AFQmtTeffEdTH5lGBlAYCQ,ChIJpb2_ZeKC44kRpyAmMA7qbCU,"('Grigorio Jewelry',)",344 River St,Newton,Middlesex County,MA,02465,"(42.3575783, -71.2395556)",4.9,89,OPERATIONAL,"['jewelry_store', 'point_of_interest', 'store', 'establishment']","['Monday: 10:00 AM – 7:00 PM', 'Tuesday: 10:00 AM – 7:00 PM', 'Wednesday: 10:00 AM – 7:00 PM', 'Thursday: 10:00 AM – 7:00 PM', 'Friday: 10:00 AM – 7:00 PM', 'Saturday: 10:00 AM – 5:00 PM', 'Sunday: Closed']"
M3irvzqmsfLf8ILgk0ZDFQ,ChIJqfcDMOgF9YgR9Yk9hJ40osM,"('CEG Bakery',)",2591 Piedmont Rd NE,Atlanta,Fulton County,GA,30324,"(33.8256479, -84.36664990000001)",4.3,55,OPERATIONAL,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 12:00 – 5:00 PM', 'Thursday: 12:00 – 5:00 PM', 'Friday: 12:00 – 5:00 PM', 'Saturday: 12:00 – 5:00 PM', 'Sunday: Closed']"
xnDIstGcpvLc3VMyKmQfkA,ChIJV9VRDGlw44kRH3BHM2Ls0OE,"('Boston Harbor Shipyard & Marina',)",256 Marginal St,Boston,Suffolk County,MA,02128,"(42.3644235, -71.0334793)",4.5,31,OPERATIONAL,"['premise', 'point_of_interest', 'establishment']",
5cVNHrffAy0WTOPZ2BCosw,ChIJ5RMBtZGhlVQRMTbQPdMgzo4,"('Ron Tonkin Toyota',)",750 SE 122nd Ave,Portland,Multnomah County,OR,97233,"(45.5167728, -122.5352948)",4.5,2139,OPERATIONAL,"['finance', 'car_dealer', 'point_of_interest', 'store', 'establishment']","['Monday: 9:00 AM – 8:00 PM', 'Tuesday: 9:00 AM – 8:00 PM', 'Wednesday: 9:00 AM – 8:00 PM', 'Thursday: 9:00 AM – 8:00 PM', 'Friday: 9:00 AM – 8:00 PM', 'Saturday: 9:00 AM – 8:00 PM', 'Sunday: 10:00 AM – 8:00 PM']"
EyqHKDpC4cksfe1AJX5DPA,ChIJbXLSv1pRW4YRiYSGOLFzPko,"('Fairway Landings at Plum Creek',)",510 Kohlers Crossing,Kyle,Hays County,TX,78640,"(30.0272203, -97.88181190000002)",2.6,38,OPERATIONAL,"['point_of_interest', 'establishment']","['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 8:00 AM – 5:00 PM', 'Sunday: Closed']"
dCfGu5PeksqRwmC_zJATug,ChIJXd3uGMy1RIYR-haXaSeal9E,"('Landis Guitars',)",1717 E Cesar Chavez St,Austin,Travis County,TX,78702,"(30.2573161, -97.7257578)",5,25,OPERATIONAL,"['point_of_interest', 'establishment']","['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 9:00 AM – 6:00 PM', 'Sunday: 9:00 AM – 6:00 PM']"
rWUu2VVKOhLad_lN1TBacA,ChIJm5Vt5c4AlVQRaqrsGOmq1e8,"('Northwest Heating & Cooling',)",8885 SW Canyon Rd,Portland,Washington County,OR,97225,"(45.4977964, -122.7685955)",5,27,OPERATIONAL,"['general_contractor', 'point_of_interest', 'establishment']","['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: 9:00 AM – 2:00 PM', 'Sunday: Closed']"
pRf2UqZysWNx7jK13Cwa6g,ChIJbQuti4yulVQRC35ILmE7Jw4,Perfection Nails,616 NE 81st St,Vancouver,Clark County,WA,98665,"(45.6811331, -122.6655572)",4.1,173,OPERATIONAL,"['beauty_salon', 'hair_care', 'spa', 'point_of_interest', 'establishment']","['Monday: 10:00 AM – 7:00 PM', 'Tuesday: 10:00 AM – 7:00 PM', 'Wednesday: 10:00 AM – 7:00 PM', 'Thursday: 10:00 AM – 7:00 PM', 'Friday: 10:00 AM – 7:00 PM', 'Saturday: 10:00 AM – 6:00 PM', 'Sunday: 11:00 AM – 4:00 PM']"
1CTp6uYZebYnDCefie5C4Q,ChIJ-SLHI_EJlVQRQumR7Tq02Kw,"('Pearl Watch Repair',)",1505 NW 23rd Ave,Portland,Multnomah County,OR,97210,"(45.533483, -122.698998)",4.8,120,OPERATIONAL,"['point_of_interest', 'establishment']","['Monday: Closed', 'Tuesday: 9:00 AM – 4:00 PM', 'Wednesday: 9:00 AM – 4:00 PM', 'Thursday: 9:00 AM – 4:00 PM', 'Friday: 9:00 AM – 4:00 PM', 'Saturday: 9:00 AM – 3:00 PM', 'Sunday: Closed']"
tdJ1hE5_CG6WvDIVFH3C8w,ChIJiSRc8j4Q9YgRX5K_di77OIY,"(""Moe's Southwest Grill"",)",3155 Cobb Pkwy SE,Atlanta,Cobb County,GA,30339,"(33.8763141, -84.4552416)",4.3,296,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 9:00 PM', 'Tuesday: 11:00 AM – 9:00 PM', 'Wednesday: 11:00 AM – 9:00 PM', 'Thursday: 11:00 AM – 9:00 PM', 'Friday: 11:00 AM – 10:00 PM', 'Saturday: 11:00 AM – 10:00 PM', 'Sunday: 11:00 AM – 9:00 PM']"
lkDa4a8i5gpxxXgdOLyPZg,ChIJIfNRZPEF9YgRlWm3MZodp1U,"('Buckhead Bread Company',)",nan nan,Atlanta,Fulton County,GA,30305,"(33.8392116, -84.36948679999999)",4.4,42,OPERATIONAL,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 6:30 AM – 3:30 PM', 'Tuesday: 6:30 AM – 3:30 PM', 'Wednesday: 6:30 AM – 3:30 PM', 'Thursday: 6:30 AM – 3:30 PM', 'Friday: 6:30 AM – 3:30 PM', 'Saturday: 8:00 AM – 3:30 PM', 'Sunday: 8:00 AM – 3:30 PM']"
1ygVzIe8J4Ag2t42yo1otQ,ChIJq7kj4aAKlVQR9TKZlaC49dk,"('Total Family Chiropractic / Scott Conklin, DC',)",4309 SE Woodstock Blvd,Portland,Multnomah County,OR,97206,"(45.4794425, -122.6181411)",4.7,16,OPERATIONAL,"['health', 'point_of_interest', 'establishment']","['Monday: 3:00 – 6:00 PM', 'Tuesday: 9:00 AM – 1:00 PM, 3:00 – 6:00 PM', 'Wednesday: 3:00 – 6:00 PM', 'Thursday: 9:00 AM – 1:00 PM, 3:00 – 6:00 PM', 'Friday: Closed', 'Saturday: 7:30 – 8:30 AM', 'Sunday: Closed']"
12CqiOV1GVOO_OknEgUJ9A,ChIJp9aYEtFn54gRF6GOYMh-f0I,"('Cedar Halal Food & Deli',)",12100 E Colonial Dr,Orlando,Orange County,FL,32826,"(28.5656475, -81.2018823)",4.4,414,OPERATIONAL,"['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 10:00 AM – 10:00 PM', 'Tuesday: 10:00 AM – 10:00 PM', 'Wednesday: 10:00 AM – 10:00 PM', 'Thursday: 10:00 AM – 10:00 PM', 'Friday: 10:00 AM – 10:00 PM', 'Saturday: 10:00 AM – 10:00 PM', 'Sunday: 11:00 AM – 7:00 PM']"
t5K64GkrmDNvJ92EZ7IVjg,ChIJT-i8OC1-5IkRfpYCv_R_kaY,"('Shiva Bazaar',)",111 Lenox St,Norwood,Norfolk County,MA,02062,"(42.191954, -71.197991)",4.6,110,OPERATIONAL,"['convenience_store', 'grocery_or_supermarket', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 10:00 AM – 8:00 PM', 'Tuesday: 10:00 AM – 8:00 PM', 'Wednesday: 10:00 AM – 8:00 PM', 'Thursday: 10:00 AM – 8:00 PM', 'Friday: 10:00 AM – 8:00 PM', 'Saturday: 10:00 AM – 8:00 PM', 'Sunday: 10:00 AM – 8:00 PM']"
BZosK97S7ERROL-H-nJm8w,ChIJ640LAt0NlVQRp7rNvBDTCR0,"('Hart Road Pizza & Sports Bar',)",16300 SW Hart Rd,Beaverton,Washington County,OR,97007,"(45.4649371, -122.8452587)",4.1,167,OPERATIONAL,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 12:00 PM – 12:00 AM', 'Tuesday: 12:00 PM – 12:00 AM', 'Wednesday: 12:00 PM – 12:00 AM', 'Thursday: 12:00 PM – 12:00 AM', 'Friday: 12:00 PM – 2:00 AM', 'Saturday: 12:00 PM – 2:00 AM', 'Sunday: 12:00 PM – 12:00 AM']"
vZxYj_-qXcieR-00lgfP8g,ChIJR4SWF1yf44kRuuk7j60Bpw8,"('sweetgreen',)",85 Middlesex Turnpike,Burlington,Middlesex County,MA,01803,"(42.484142, -71.21641919999999)",4,104,OPERATIONAL,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 10:30 AM – 9:00 PM', 'Tuesday: 10:30 AM – 9:00 PM', 'Wednesday: 10:30 AM – 9:00 PM', 'Thursday: 10:30 AM – 9:00 PM', 'Friday: 10:30 AM – 9:00 PM', 'Saturday: 10:30 AM – 9:00 PM', 'Sunday: 10:30 AM – 8:00 PM']"
7gNnLMMaol-rzYveud383w,ChIJsfv3Tx0KlVQRY9nhWchz7j8,"('Marathon Taverna',)",1735 W Burnside St,Portland,Multnomah County,OR,97209,"(45.5230756, -122.689067)",4.1,611,OPERATIONAL,"['bar', 'point_of_interest', 'establishment']","['Monday: 7:00 AM – 2:30 AM', 'Tuesday: 7:00 AM – 2:30 AM', 'Wednesday: 7:00 AM – 2:30 AM', 'Thursday: 7:00 AM – 2:30 AM', 'Friday: 7:00 AM – 2:30 AM', 'Saturday: 7:00 AM – 2:30 AM', 'Sunday: 7:00 AM – 2:30 AM']"
fQQ3GoO-yIUTwk8A0GjOVA,ChIJPfjQiI5344kRSdGGB8EFpfQ,"('ABA EURO CLEANERS',)",237 Belmont St,Belmont,Middlesex County,MA,02478,"(42.3769685, -71.16139919999999)",4.9,21,OPERATIONAL,"['laundry', 'point_of_interest', 'establishment']","['Monday: 7:00 AM – 6:00 PM', 'Tuesday: 7:00 AM – 6:00 PM', 'Wednesday: 7:00 AM – 6:00 PM', 'Thursday: 7:00 AM – 6:00 PM', 'Friday: 7:00 AM – 6:00 PM', 'Saturday: 8:00 AM – 5:00 PM', 'Sunday: Closed']"
OcO78owJlCYMWGg4fl3c_g,ChIJ9zVAphyE3YgR4ZjOIBpNw4E,"('AT&T Store',)",1332 John Young Pkwy,Kissimmee,Osceola County,FL,34741,"(28.3038918, -81.41647789999999)",3.9,243,OPERATIONAL,"['point_of_interest', 'store', 'establishment']","['Monday: 10:00 AM – 8:00 PM', 'Tuesday: 10:00 AM – 8:00 PM', 'Wednesday: 10:00 AM – 8:00 PM', 'Thursday: 10:00 AM – 8:00 PM', 'Friday: 10:00 AM – 8:00 PM', 'Saturday: 10:00 AM – 8:00 PM', 'Sunday: 10:00 AM – 6:00 PM']"
J8mXhG9wYarNwCdc2bffvA,ChIJR6mOWlkPlVQRfV5WmCWNnQc,"('Rock Creek 185 Apartments',)",18700 NW Rock Creek Cir,Portland,Washington County,OR,97229,"(45.5442973, -122.8697782)",3.4,125,OPERATIONAL,"['real_estate_agency', 'point_of_interest', 'establishment']","['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 10:00 AM – 5:00 PM', 'Sunday: 10:00 AM – 5:00 PM']"
_VIfd4ZmzbNonNP9xMH02g,ChIJSTemgPJh54gRr7pDmXZRfRo,"('Yogurt Breeze',)",10727 Narcoossee Rd,Orlando,Orange County,FL,32832,"(28.411809, -81.241597)",4.6,122,OPERATIONAL,"['food', 'point_of_interest', 'store', 'establishment']","['Monday: 3:00 – 10:00 PM', 'Tuesday: 3:00 – 10:00 PM', 'Wednesday: 3:00 – 10:00 PM', 'Thursday: 3:00 – 10:00 PM', 'Friday: 12:00 – 10:30 PM', 'Saturday: 12:00 – 10:30 PM', 'Sunday: 12:00 – 10:00 PM']"
